Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
31.02482807,1,524.9467537,1,1.195034386,2.804965614,0,1,389.0227298,3.804965614,0.902482807,59.2695186,2.097517193,1.097517193,2.097517193,3,0.097517193,3773.005082,9614.980254,0,1,14.48758597,3,3.707448421,80,0.097517193,4,2.097517193,1.292551579,3,2,0.902482807,2,1
33.26164847,1,1040.548362,1.261648468,20.81362451,3.261648468,1.523296936,1,1201.9318,1,0.738351532,54.2150546,2.261648468,1,2.831539275,2.261648468,0.261648468,2425.247193,3013.670229,3.215054596,0.738351532,18.69175766,3.738351532,2.523296936,80,0,4.215054596,0,3,2,2,2,2,1
26,1,457.8743876,1.291680275,21.95823807,3.291680275,2.124959175,1,617.9164761,2.708319725,0.708319725,63.6665578,1.58336055,1,3.75008165,3.708319725,0.58336055,2456.96379,23094.86949,0.708319725,1,15.95823807,3,2,80,0.291680275,3.041761925,2.708319725,1.291680275,2.75008165,2.041761925,0.291680275,0,1
35.03348128,0.310267791,571.4240568,1,9.310267791,2.620535582,0.689732209,1,1055.845968,3,1,61.51338956,2.310267791,1,1,1.620535582,0,2511.814692,10478.37497,0.310267791,1,18.5870543,3.689732209,1.620535582,80,0,4.620535582,1.241071165,3,3.930803373,2.620535582,0.689732209,2,1
53.8868627,1,508.0746956,1.293795521,16.53649853,3.412408958,1,1,439.1112213,3.412408958,0.293795521,93.11861344,2.706204479,3,7.293795521,3.118613436,1,10361.94524,3130.366901,3.35036417,0,12.58759104,3,4,80,1,35.29927166,2.412408958,2.293795521,34.12408958,8.824817915,11.47445375,6,1
32.37088141,1,1198.780629,0,12.65727965,4,2.028161055,1,998.5465978,2.685440704,1,42.57279648,3,2,0,2.028161055,1.314559296,4352.266682,11135.69305,2.342720352,0.342720352,19.39904246,3.342720352,2.314559296,80,0,10.37088141,2,2.028161055,5.741762815,3.741762815,2.713601759,3.713601759,1
34.48497371,1,646.5492114,0,18.25751314,3.871243428,1.742486857,1,1224.848331,3.742486857,0,67.51502629,2.742486857,2,0,3,1,4606.918389,23481.13486,0.386269715,1,17.098704,3,3,80,1,4.871243428,0.257513143,2.128756572,3.742486857,2,2.871243428,2,1
45.98454404,1,376.7990725,0,9.0412159,3.002575994,2,1,1456.641937,1.007727981,1,52.01287997,2.997424006,3,0,3.994848013,1.994848013,10093.41885,15989.21742,3.994848013,0.002575994,11.00257599,3,1.005151987,80,0.997424006,27.95105612,1.002575994,3.997424006,6.994848013,6.992272019,3.992272019,2.992272019,1
36.01839862,1,529.2623318,0,24.55964414,1.389911035,0,1,1016.833807,3.220177931,0,57.47715311,2.779822069,2.610088965,0,1.779822069,0.610088965,6969.873538,10841.10322,2.169733104,0.389911035,12.61008897,3,2.169733104,80,0.610088965,9.830266896,2.610088965,1.779822069,8.660533792,6.440355861,2.220177931,7.270622757,1
20.06111859,1,763.0714965,0.015279648,9,3,1.984720352,1,1083.371613,3.969440704,0.015279648,54.53478768,3,1,4.954161056,3.954161056,0,2335.972421,17201.83711,1.015279648,1,13.95416106,3,2.015279648,80,0,2.030559296,2.984720352,2.984720352,1.969440704,1.969440704,0,1.969440704,1
22.37094269,1,371.6429567,0.314528655,7.943585965,2.685471345,0,1,1568.954379,2.37094269,0.685471345,82.01545263,2.685471345,1,4.056414035,3.685471345,1.37094269,2385.085029,25167.47837,1,0.685471345,20.68547135,4,2.314528655,80,0.685471345,2.685471345,2,2.37094269,2.685471345,2,0.62905731,2,1
27.34610604,1,665.4190133,1,7.661557584,3,2.338442416,1,1363.501864,2,0.330778792,55.53893961,3,1,2,2.338442416,1.338442416,3283.759942,17190.06649,2.669221208,1,12.33844242,3,1.661557584,80,1.338442416,8.015327247,2,2.669221208,4.684548455,4.684548455,4.684548455,4.684548455,1
36.09920441,1,781.0835861,0.490079559,2.529761322,3.980159118,1.019840882,1,963.867252,1.980159118,0.509920441,77.5635006,3.490079559,2.490079559,1.470238678,2,0,8419.438122,9250.720116,1,0,14.56944309,3,2.019840882,80,0,8.980159118,3.529761322,3,8.980159118,7.490079559,5.529761322,7,1
33.99927217,1,707.1386324,0,10.00436698,3,1.498908255,1,1429.239456,2.498908255,0.499636085,79.99563302,3,3,0,1,0,9072.629535,10212.4123,1.00072783,1,20.99927217,4,2.00072783,80,0,10.00072783,2,2.499636085,3.99708868,3.497452595,1.99854434,3.497452595,1
36.05561116,1,350.8272341,0.65739814,13.45382418,3.314796281,0.685203719,1,1356.478555,3.65739814,1,84.43495351,2.65739814,2,1.314796281,1.685203719,1,5700.250323,6174.425018,3.314796281,0.34260186,15.2869907,3,2.314796281,80,1.34260186,9.972194421,4.027805579,2.34260186,6.65739814,2.027805579,0.34260186,4.601786982,1
28.16146167,1,582.6989953,0.263455139,9.526910278,2,0.263455139,1,1332.037214,1,0.736544861,66.15581403,1.736544861,1.263455139,5.526910278,1.263455139,1,4499.322587,14971.23589,3.526910278,0,12.79036542,3,1,80,0,8.37109625,2,2.473089722,2.473089722,1.473089722,1.473089722,1.473089722,1
40.43391399,1,866.5087565,1,15.90024885,2.755610856,2.755610856,1,1768.955113,3,0.877805428,43.00997744,2.122194572,1,1.122194572,2.755610856,1,2432.234412,15637.34416,8.022443425,1,16.12219457,3,3.877805428,80,0.877805428,5.389027141,4.244389144,3,1,0,0,0,1
34.46083329,1,701.0555529,0.089861118,10.35944447,2.820277764,1.269583353,1,1619.410276,3.910138882,0.910138882,57.60597242,2.089861118,3,0.629027824,1.269583353,0.910138882,10058.61234,21655.80556,8.19124994,0.089861118,16.55069441,3,2.820277764,80,0,14.46083329,2.820277764,3,12.55069441,11.55069441,6.089861118,0.629027824,1
32,1,823.7532522,1,5.768389996,3,0.596048749,1,246.9571263,2.211853752,0.403951251,49.48297626,2.596048749,1,2,1.807902501,0,4010.142912,9960.219833,4.172341246,0.403951251,18.76839,3.596048749,2.211853752,80,0,7.576292497,2,2.788146248,4.192097499,3.192097499,0.403951251,3.192097499,1
31.84053066,1,823.658487,1.289867336,21.52159197,3,2.159469344,1,1321.342359,1,1,55.28986734,2,1,3.029071351,1.710132664,0.579734672,2319.377081,3040.538243,4,1,18.55066332,3.710132664,2.579734672,80,0.869602008,4.710132664,0.869602008,3,2,2,2,1.420265328,1
35.16003606,1,718.3557992,0.080018029,10,3,1,1,1535.216616,3.759945912,1,55.48010818,2.080018029,3,0.240054088,1.160036059,1.080018029,10285.35535,21613.4588,8.759945912,0,16.51989182,3,2.919981971,80,0.160036059,15.16003606,3.160036059,3,12.03978365,11.03978365,5.519891824,0,1
29.96564458,1,1079.573187,0,1.318263208,3,0.159131604,1,1273.95132,3.840868396,0.079565802,55.19348703,3,1,5,2,0,2268.2641,8298.312892,1,1,11.23869741,3,1.238697406,80,0,2.761302594,2.079565802,3.920434198,2.761302594,1.840868396,1.840868396,1.840868396,1
30.15535803,1,378.3674568,1,5.978123455,4,4,1,548.1616791,2.577679013,1,72.95624691,1.577679013,1,1.711160494,1.866518519,0.711160494,2282.772,4888.400099,1,1,11.57767901,3,3.711160494,80,0,7.866518519,3.422320987,2,7.866518519,7.577679013,2.021876545,7.288839506,1
30.22437379,1,629.6901739,1,14.34624275,3.408124597,1.775626208,1,1140.647656,1.591875403,0.408124597,58.58998068,3,1,2,3.408124597,1.183750805,3116.980219,17583.33908,2.183750805,1,17.48937057,3.408124597,1.816249195,80,1.183750805,6.326878623,2,2.183750805,4.551252415,4.143127818,4.143127818,4.551252415,1
38.14646987,1,686.0399784,1,12.57922817,2,1.32623155,1,1578.40875,4,0.442077183,85.94807042,3,1,2,2.442077183,1,2267.027957,3501.970692,4.094540284,0,12.11584563,3,2.32623155,80,1,6.747003384,3.442077183,1,4.97869465,3.97869465,3.97869465,3.536617467,1
33.59540262,0.20229869,1314.055211,0.20229869,18.39310393,2.59540262,1.59540262,1,407.1219145,1.20229869,0.79770131,68.01149345,3.39310393,1.79770131,0.20229869,3.39310393,0,5023.816315,4657.866662,6.583909171,1,14.82068821,3.20229869,2,80,0,9.20229869,3.40459738,2.20229869,6.011493449,2,1.213792139,4.60689607,1
20.53518342,1,762.0257738,0.253518342,6.549256783,2.253518342,1.507036683,1,1709.182163,2.253518342,0.253518342,60.36630302,2.746481658,1,4.239444975,4,0.507036683,1771.307637,18511.01308,2.014073366,0.746481658,12,3,2.492963317,80,0.253518342,1.52111005,2,3.492963317,1.014073366,0.253518342,0,0.760555025,1
34.22793355,1,920.4413291,1,12.16052268,3.704655591,0.886033227,1,821.9684152,3.295344409,0,56.29049841,3.704655591,1,1.704655591,1,0,2717.600381,8353.763845,2.181377637,0.295344409,14.52327795,3,3,80,0,15.04655591,2.181377637,3,13.45586709,9.751211499,10.56983386,11.04655591,1
29.63309994,1,335.1007002,0.366900063,21.59719924,2.899299811,2.733800126,1,710.6618708,3,0,63.74080202,2.366900063,2.366900063,2.568300442,2.100700189,0,7010.433354,22953.4247,3.165499685,0.366900063,13.89929981,3,2.266199874,80,0,9,3.532399748,2.366900063,6.733800126,4.467600252,2.568300442,3.201400378,1
26.09865286,0.019730572,270.0904875,0.019730572,28.46727456,2.019730572,0.980269428,1,1045.424954,2,1,79.29595858,1.039461144,1.980269428,0.039461144,1.059191715,0.019730572,4944.395977,21798.55722,7.960538856,0.019730572,17.90134714,3,3.980269428,80,0.019730572,7,5.921077713,2.960538856,2,2,2,2,1
29.12521,1,259.6819351,0.632825625,9.343487504,2.26565125,0.73434875,1,1054.221526,2.101523126,0.367174375,62.02368687,3,1,3.101523126,1.73434875,1.26565125,1927.497424,26692.80205,1,1,14.57022063,3,4,80,0.632825625,0.632825625,2,2.632825625,0.632825625,0,0,0,1
41.48248879,0.903172646,868.3827802,1,3.484136772,2.806345291,0.096827354,1,1315.861558,1.193654709,1,88.12855381,3,1,2,1.193654709,0.903172646,2317.653072,14561.23115,3.709517937,0,12,3,3.096827354,80,0,9.031726457,3.612690583,3.903172646,2.709517937,1.806345291,0.903172646,1.806345291,1
29.46427161,1,821.0173704,1,4.249901247,2.232135803,0.232135803,1,895.8547164,2.232135803,0.232135803,44.35688892,2.232135803,1,2,1.464271607,1,2386.551519,6583.146074,1,0.767864197,11.2321358,3,3.767864197,80,1,1.232135803,1.928543213,2.767864197,1.232135803,0.464271607,0.464271607,0.464271607,1
39.75811479,1,253.4687847,0.891697887,2.758114792,2.891697887,0.108302113,1,1017.723168,1.216604226,1,81.83395774,2.891697887,3.891697887,6.241885208,4,1.783395774,11892.82961,13552.3068,6.350187321,0,11.54151057,3,4,80,2.67509366,19.70037464,3.891697887,3,17.02528098,7.108302113,10.24188521,5.216604226,1
34.20241612,1,1031.721883,1.595167752,19.15409364,3,4.595167752,1,693.2322233,2.404832248,0.202416124,51.70389334,3,3,6.380671006,1,1.595167752,9875.510866,11290.10065,7.178254882,1,16.41691287,3.202416124,2.595167752,80,2.392751627,10.59516775,2,3,4.012080621,3.012080621,0.809664497,3.012080621,1
44.59362063,1,993.3467255,0.491489034,4.474467101,2.491489034,1.508510966,1,481.9677948,2.474467101,1,78.13617546,2.491489034,1,3.525532899,2.017021933,1,2545.87456,4052.304094,3.948934202,1,17.44042324,3.491489034,3.491489034,80,0,5.457445169,2,2.017021933,2.508510966,2,0.982978067,2,1
46.51413637,1,1058.941938,0,9.470237768,2.617559442,1.617559442,1,864.2849754,3,0.191220279,44.52976223,2.808779721,3,0,4,1,8164.749365,5794.602665,1,0.191220279,16.66145805,3,1,80,1.808779721,10.33854195,3.573660837,3.808779721,10.33854195,7.808779721,6.235118884,7,1
31.32158571,0.767841429,225.7396385,0.232158571,10.44625572,3,2.303524286,1,1480.267401,1,0,51.69647571,2.767841429,1.767841429,0.464317143,1.767841429,0,5273.055987,17414.42379,4.303524286,0.232158571,13.78590286,3.232158571,1.232158571,80,0,7.928634285,3.535682857,1.696475714,4.071365715,2.303524286,0,0,1
33.39848381,1,883.6809476,1,3.453856277,2.490771255,0.490771255,1,834.7373098,2.472313766,0.490771255,68.47231377,1.981542511,1,1.490771255,1.509228745,0.490771255,2308.264996,4083.522411,7,1,16.92617004,3.490771255,4,80,0,9.018457489,3.018457489,2.018457489,4.546143723,4.546143723,2.509228745,4.546143723,1
35.09924292,1,193.1564351,0,12.85113561,3,0.524810731,1,1424.745186,1,0.262405366,69.27670342,3,2.737594634,0,1.262405366,0,8771.562644,9951.875535,1.737594634,0.737594634,19.47518927,3.737594634,3,80,0,10.2127839,2.787216097,2.262405366,2.099242925,1.836837559,1.836837559,1.836837559,1
25.46533385,1,886.4023045,1,9.229515458,3,0.248424266,1,289.7809236,3.751575734,0.248424266,63.76418161,2.496848532,1,1.751575734,3.751575734,0.496848532,2884.513148,19927.83135,2.24212133,1,16.5094544,3,2.496848532,80,0,2.490545596,4.254727202,3,1.248424266,0.496848532,1.248424266,0.496848532,1
53.0699842,1,628.9367562,0.58916535,7.821669299,3.178330701,1,1,849.7433652,3,0.41083465,57.51918115,2,3,1.767496051,2.232503949,0.58916535,9848.185321,12669.2429,4.534992102,0.58916535,14.8216693,3,4,80,0,21.96163771,1.232503949,2.41083465,9.58916535,8.58916535,4.58916535,8.178330701,1
45.87015287,1,375.3119874,0,9.346259001,3.021641188,2,1,1453.991875,1.064923563,1,52.10820594,2.978358812,3,0,3.956717625,1.956717625,10074.31553,16013.02984,3.956717625,0.021641188,11.02164119,3,1.043282375,80,0.978358812,27.58881744,1.021641188,3.978358812,6.956717625,6.935076437,3.935076437,2.935076437,1
39.68405895,1,711.6561784,0.404424155,4.426544932,4,1.191151689,1,1181.354146,2.191151689,1,70.27169949,1.595575845,2.404424155,1.213272466,2.808848311,0,10207.48715,25767.01658,4.977879223,0.595575845,13.21327247,3,3.404424155,80,0,11.44866571,2.595575845,2.404424155,2.808848311,2,1.191151689,2.404424155,1
29.43648143,1,400.3561764,0.145493808,8.418024767,2.854506192,1.709012383,1,1779.207342,1.854506192,0,51.27253096,1.436481425,1,4.418024767,2.145493808,0,2712.278031,14730.09974,1.290987617,0.145493808,13.14549381,3,2.709012383,80,0,2.87296285,2.854506192,3,2.290987617,1.854506192,1.709012383,2.145493808,1
34.73435238,1,735.1069997,0.265647622,12.87481902,2.265647622,0.734352378,1,1247.059862,1,1,60.85953336,1,2,0.531295245,3.734352378,1.468704755,5608.420593,22307.59597,4.671761888,1,16.65647622,3.265647622,4,80,1.468704755,7.531295245,2.265647622,2.265647622,3.859533356,3.328238112,1.468704755,3.062590489,1
28.51866574,1,676.0668697,1,1.235757155,2.047151431,0.047151431,1,750.0059233,1.141454293,0.047151431,67.14145429,1.094302862,1,1.047151431,1.952848569,0.047151431,2224.864469,3892.322267,7,1,13.37721145,3.047151431,4,80,0,9.905697138,3.905697138,2.905697138,6.764242845,6.764242845,2.952848569,6.764242845,1
26.27180498,1,1340.056784,1,20.45639004,3,1.271804981,1,1222.924825,1.271804981,1,36.32048755,2.864097509,1,2,3.135902491,2,2375.640975,19292.27392,1.543609963,0,18.91278007,3.864097509,2.728195019,80,1,1.679512453,0.271804981,2,1.407707472,1,0,0.407707472,1
48.68532012,1,1043.194057,1,8.330668554,3.834665723,0.165334277,1,205.9494872,1,1,54.32267422,1.330668554,3,3,3.834665723,0.330668554,10550.46877,24723.93357,2.661337108,0,14.33866289,3,3.669331446,80,0.330668554,17.83466572,2.496002831,3,3.503997169,1.669331446,0,2.503997169,1
33.60492409,1,956.3320294,0,1,2.178324899,0,1,1761.640359,1.089162449,1,39.34974696,1.178324899,2,0,2.089162449,0.178324899,6734.375863,12334.95444,6.089162449,0,14.73251265,3,2.178324899,80,0.178324899,10.1783249,2.089162449,3,0.534974696,0.267487348,0,0.089162449,1
31.67168065,1,587.7795783,1.75711994,11.54271964,3,3.785599702,1,1796.638388,1,1,60.12896101,2.24288006,1,6.542719643,1,1.514239881,2293.95327,3201.204171,3.75711994,1,14.75711994,3,3.514239881,80,2.271359821,5.457280357,3,2.514239881,2.485760119,2,1.514239881,0.728640179,1
28.42806188,1,921.6753772,1,1,2.571938123,0.571938123,1,984.7217464,1.428061877,0.571938123,41.14744311,2,1,2,1.571938123,1.571938123,2477.42686,6958.382856,1,0.428061877,13.28775249,3,2.28418563,80,1.571938123,1,1.571938123,3,1,0,0,0,1
20.69481069,1,137.2880989,0.950370665,4.09925867,2.950370665,2.950370665,1,939.9001193,1.148888005,0.950370665,81.46890392,2.90074133,1,2.148888005,1.09925867,0.09925867,2942.130554,12970.52985,0.950370665,0,18.851112,3,2.09925867,80,0.049629335,1.09925867,2.049629335,2.950370665,1.049629335,0.09925867,0.049629335,0,1
28.0670698,1,1003.785599,0.451896644,1.451896644,1.451896644,1.644310067,1,451.8713584,1,0,51.60637718,3,1,3.644310067,1.548103356,0.451896644,2978.311161,21762.77185,3.711379866,0.548103356,17.80758658,3.451896644,1.548103356,80,0,9.16327651,3.548103356,3.451896644,6.807586577,4.807586577,1,5.355689933,1
29.58468757,1,418.102102,0,23.12993057,1.032482643,0,1,1152.656596,3.935034714,0,46.03944457,2.064965286,2.967517357,0,1.064965286,0.967517357,7305.498798,11135.26678,1.097447929,0.032482643,12.96751736,3,1.097447929,80,0.967517357,10.90255207,2.967517357,1.064965286,10.80510414,7.870069428,2.935034714,9.772621499,1
37.6886324,1,171.1466246,0,8.9670514,3,1.1721581,1,1013.679606,1,0.58607905,63.4505771,3,2.41392095,0,1.58607905,0,9027.588529,9779.033787,1.41392095,0.41392095,18.8278419,3.41392095,3,80,0,9.24176285,3.75823715,2.58607905,4.6886324,4.10255335,4.10255335,4.10255335,1
32.34949437,1,975.922427,1,6.135891361,3,2.330101127,1,320.5435654,3.223299624,1,75.62141578,3,1,1.223299624,3,0.446599249,2304.299486,19793.39784,0.669898873,0.223299624,15.786397,3.223299624,4,80,0.223299624,9.679595493,0.776700376,1.776700376,4.883501878,1.553400751,0.776700376,3.883501878,1
29.68929962,1,1058.077522,1,1.437638433,2.562361567,2.312915298,1,27.05682426,2.875276865,1,74.56679141,2.562361567,1,1.437638433,3.562361567,0.562361567,2204.159398,2746.913618,3.75055373,1,15.56236157,3,1.437638433,80,0.562361567,6.437638433,2.437638433,2.437638433,1.124723135,0,1.124723135,0,1
25.75049811,1,292.124862,0.687624529,14.50099623,3.687624529,0.624750943,1,1598.048041,4,0.312375471,45.37724152,3,1,2.249501885,2.375249057,0.312375471,2205.325215,26079.27873,1,0.687624529,14.87425283,3,3.062873586,80,0.312375471,5.813371701,2.312375471,2.687624529,5.813371701,1.375249057,5.125747172,4.813371701,1
34.97612021,1,1013.15826,0.831343351,10.6626867,2,0.831343351,1,1101.4746,1,0.168656649,62.18059654,1.168656649,1.831343351,6.662686702,1.831343351,1,4713.416443,14516.92532,4.662686702,0,14.49403005,3,1,80,0,13.48209016,2,1.337313298,1.337313298,0.337313298,0.337313298,0.337313298,1
26.23017222,1,458.6167346,1,23.2634489,3,2.861896669,1,659.3339339,2.907931113,0.953965556,64.5268978,1.046034444,1,1.953965556,3.907931113,0,2290.328835,23169.22124,1,0.953965556,17.72379334,3,2.046034444,80,0,1,3,1.138103331,1,0,0,0,1
37.40799905,1,358.3019958,0.73300004,16.6600008,3.199000119,1,1,1242.951022,3.73300004,1,81.71300243,3,2,2.199000119,3.26699996,0.73300004,5906.927041,21180.35398,1.800999881,0.73300004,15.26699996,3,3.73300004,80,1.46600008,10.53399992,3,2,9.73300004,3.334999801,6.26699996,5.932000159,1
32,1,996.497783,1,8.436259196,3,0.9295324,1,199.9359317,1.211402801,0.0704676,42.47981961,2.9295324,1,2,1.140935201,0,4166.880228,10177.98466,6.506726797,0.0704676,21.4362592,3.9295324,1.211402801,80,0,9.577194397,2,3.788597199,4.859064799,3.859064799,0.0704676,3.859064799,1
33.39021381,1,565.6962027,1,1.325178174,3.934964365,3.804893096,1,789.8854165,4,1,63.45524944,3,1,1.065035635,3.804893096,0.065035635,2667.659951,5148.207786,1.390213809,1,13.52028508,3.065035635,3.065035635,80,0,9.86992873,2,1.934964365,9.479714921,8.544750556,6.674821826,7.609786191,1
27.11801909,1,740.9452268,0.706006365,4.057955448,3.412012729,0.706006365,1,1007.630111,2.412012729,1,52.46785998,2.706006365,1,2.175974542,2.412012729,0.293993635,4387.291885,16023.55959,5.118019094,0,15.53003182,3,3.118019094,80,0,5.293993635,2.706006365,2.293993635,2.293993635,2,2,1.293993635,1
34.31884959,1,595.3898179,1,11.80191735,3,1,1,221.6901156,3.439616529,1,67.23194712,2.560383471,1,1.560383471,3.560383471,1,2854.514936,21985.46265,2.801917353,1,14.75846612,3,2.120766941,80,1,5.362300823,1.120766941,1.439616529,3.241533882,2.241533882,0,2.241533882,1
27.39574553,1,410.5176935,0.534751489,13.29928424,3,2.069502977,1,749.4780921,2.534751489,0.534751489,57.62552679,1.465248511,1,3.395745534,3.534751489,0.930497023,2554.014315,23356.76179,3.326242557,1,18.46524851,3,2.465248511,80,1.395745534,2.860994046,3,1.930497023,1.930497023,0.930497023,0,0.930497023,1
30.03059259,1,603.9885187,0.193881481,1.193881481,3.806118519,0,1,1354.488326,1.806118519,0.193881481,51.35717037,1.387762962,1,4.224474076,2.612237038,0.193881481,1491.421052,15997.34376,1.969407405,0.193881481,12.38776296,3,2,80,0.193881481,1.969407405,2.806118519,3,1.387762962,0.387762962,0.193881481,0.387762962,1
28.29195426,1,297.4666734,1,3.751725537,2.583908512,1.875862769,1,1197.448031,2.708045744,1,49.38621599,1.708045744,1,2,1,0.291954256,2431.956219,5180.995263,5.248274463,0.291954256,11,3,3.291954256,80,0,7.708045744,2.583908512,2,2.043679793,2.043679793,0,2.043679793,1
27.56127127,1,1374.605175,1.438728726,19.19364363,3,3.877457451,1,1952.98034,2.122542549,0.561271274,43.40694687,2,1,4.632372354,3.122542549,1.561271274,2584.609448,19119.45349,3.245085097,0,12,3,1,80,0.561271274,3.806356371,2,2.438728726,2.683813823,0.561271274,0,1.683813823,1
28.95567171,1,293.5859076,1.408865659,11.67979093,3.408865659,0,1,1095.685832,1.408865659,0,43.81277581,2.408865659,1,3.862059611,2.408865659,0.817731318,1866.121175,22485.24065,0.591134341,0.408865659,11.59113434,3,2.591134341,80,0.408865659,3.862059611,2.591134341,3.182268682,3.453193953,2.862059611,0.408865659,0,1
32.38243487,1,543.3984932,1,8.248074732,4,1.550385054,1,1290.061609,1.966409964,0.516795018,72.45731602,2.966409964,1,1.483204982,1,0,2546.101098,7906.726692,3.583975089,0,14.44961495,3,3,80,0,14.38243487,1.516795018,1.966409964,12.86563986,9.899229893,7.248074732,10.38243487,1
54.27768429,1,614.4856969,0.759228098,2,2.518456196,1.240771902,1,847.4337474,3.277684293,0.759228098,72.94379005,2.518456196,5,4,1.722315707,1,19855.62919,22317.86703,4.036912391,0.759228098,13.4815438,3,4,80,1,26.16694712,2.240771902,3,11.50084136,4.889262826,2.203859511,5.203859511,1
44.753874,1,318.6755829,0.678682114,7,1.678682114,2.678682114,1,1951.027893,3.357364229,1,58.82596669,3,1,2.963953657,2.678682114,0.678682114,2448.248081,3955.507415,5.750774801,0,11.64263577,3,3.357364229,80,0.678682114,9.822867487,3.678682114,1.642635771,7.108139029,6.108139029,6.429456915,5.429456915,1
29.09490944,1,484.6561675,0.452545278,7.474547217,4,0,1,519.477141,1.547454722,1,76.26272639,2.452545278,1,3.642364165,1.905090557,0.547454722,2690.095744,14680.43355,1.452545278,0,14.83218305,3,3,80,0.547454722,2.810181113,3.357635835,2.642364165,0.547454722,0,0,0,1
33.44812221,1,695.5614258,0.204010185,4.264162953,3.795989815,0.612030554,1,1496.363463,2.204010185,0.204010185,47.55187779,1.204010185,1,4.183959262,3,0.204010185,1578.922979,16038.32623,2.632081477,0.204010185,12.81604074,3,2.408020369,80,0.204010185,2.020050923,3.204010185,3,1,0,0,0,1
36,1,938.7420137,0.649821591,14.29964318,3.700356818,3.299643182,1,1290.471497,1.350178409,1,86.25267614,2.649821591,2,1.299643182,2.299643182,2,5289.231932,8138.142727,6.299643182,0.350178409,13.64982159,3,2,80,1.700356818,11.45124886,3,2.350178409,1.350178409,0.700356818,0.700356818,0.700356818,1
27.69406479,1,1472.748924,0,1.305935213,2.388129573,2.694064787,1,1235.43906,1.611870427,1,89.85845351,3,1,5,2.388129573,1.305935213,2949.383448,15930.25519,2.08219436,0,13.77625915,3,3.388129573,80,1,5,3,3.694064787,3.305935213,2.305935213,0.694064787,2,1
47.55251769,0.755251769,671.6358589,0,27.02100708,3,1.510503538,1,1793.364141,3.510503538,0.755251769,53.92964209,2.489496462,3.244748231,0,1.244748231,1.510503538,11426.71086,16704.70289,4,1,13.73424469,3,2.489496462,80,0.755251769,20.48949646,2.755251769,2.755251769,2.510503538,1.510503538,1.510503538,0,1
28.89081141,1,815.1718412,1,6.454057071,3.109188586,2.781622828,1,1247.572176,2.109188586,0.109188586,39.7643201,3,1,1.890811414,3,1.781622828,3452.883695,17185.5292,3.327565758,0.890811414,13.43675434,3,1.327565758,80,1.781622828,9.454057071,2.109188586,2.890811414,6.454057071,6.454057071,6.454057071,6.344868485,1
36.24297552,1,592.1933519,0.62148776,10,3,1,1,832.9303751,2.13553672,1,58.72892656,2.62148776,3,1.86446328,2.24297552,1.62148776,10145.65616,22178.21173,7.13553672,0,13.27107344,3,2.37851224,80,1.24297552,16.24297552,4.24297552,3,5.542146879,4.542146879,2.271073439,0,1
31.14252615,1,546.2757844,0,19.92873693,3.035631536,0.071263073,1,217.9360012,2.071263073,0,70.85747385,1.071263073,2,0,3,1,4560.959734,24734.5527,2.893105391,1,11.24942075,3,3,80,1,4.035631536,1.928736927,2.964368464,2.071263073,2,2.035631536,2,1
24.89412339,0.491176949,685.7354713,1,12.45588475,3,1,1,1204.776428,1.982353899,0.491176949,84.21175321,2.491176949,1,1.491176949,2.491176949,0.491176949,2227.873889,6189.750041,1,0.508823051,18.61469966,3.508823051,2.491176949,80,0.491176949,1.491176949,3.473530848,3.017646101,1.491176949,1.491176949,0.982353899,0.982353899,1
28.55660402,1,942.1225667,0.778302009,5.891510043,2.556604017,2.778302009,1,1158.886869,2.221697991,0.221697991,49.1981076,3,1,2.665093974,2.556604017,2,3272.933999,17076.82559,2.334906026,0.778302009,12.55660402,3,1.221697991,80,1.778302009,8.891510043,2.221697991,3,6.334906026,6.113208035,5.448114061,5.891510043,1
32.94206961,1,304.2823329,1,8.215785513,3.215785513,0,1,1454.794337,1.647356538,0.215785513,45.22084665,2.215785513,1,1.215785513,1.784214487,0,1424.349633,22168.99644,1.431571025,0,12.43157103,3,2.784214487,80,0,4.020997175,3,3.352643462,1.86314205,0.86314205,0.215785513,0,1
20.30601577,1,496.2258055,0.102005257,2.765039424,3.051002628,0.948997372,1,905.9851747,2.948997372,0,49.45902365,2.051002628,1,5.153007885,3,0.102005257,2079.548832,22090.55799,0.948997372,0.051002628,12.89799474,3,3.897994743,80,0.051002628,2.30601577,2.948997372,2,2.255013141,2.255013141,0.051002628,1.897994743,1
34.0028521,1,655.0587404,0.249286974,16.74500882,2.498573948,1,1,1581.182535,1.747860921,1,68.72219198,1.498573948,2,0.747860921,3.750713026,1.750713026,5624.223074,21838.49226,4.753565131,1,14.24928697,3,4,80,2,7.747860921,2.249286974,2,3.99429579,2,2.997147895,3.246434869,1
